LXCat, www.lxcat.net
Generated on 13 Jan 2026. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Dummy database for e-e collision test.

CROSS SECTION DATA FORMAT
Dummy elastic cross section (effectively zero) to allow H2 recognition without gas collisions.
This allows testing pure e-e collision effects.

********************************************************** H2 **********************************************************

ELASTIC
H2
 2.743480e-4
SPECIES: e / H2
PROCESS: E + H2 -> E + H2, Elastic (dummy - effectively zero)
PARAM.:  m/M = 0.000274348, dummy cross section
COMMENT: [E + H2(X) -> E + H2(X), Elastic] Dummy cross section for e-e collision test.
COMMENT: Cross section is effectively zero (1e-30 m²) to eliminate gas collisions.
UPDATED: 2026-01-13 12:19:05
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.000000e-03	1.000000e-30
 1.047371e-03	1.000000e-30
 1.096986e-03	1.000000e-30
 1.148951e-03	1.000000e-30
 1.203378e-03	1.000000e-30
 1.260383e-03	1.000000e-30
 1.320088e-03	1.000000e-30
 1.382622e-03	1.000000e-30
 1.448118e-03	1.000000e-30
 1.516717e-03	1.000000e-30
 1.588565e-03	1.000000e-30
 1.663817e-03	1.000000e-30
 1.742633e-03	1.000000e-30
 1.825183e-03	1.000000e-30
 1.911644e-03	1.000000e-30
 2.002200e-03	1.000000e-30
 2.097046e-03	1.000000e-30
 2.196385e-03	1.000000e-30
 2.300430e-03	1.000000e-30
 2.409404e-03	1.000000e-30
 2.523539e-03	1.000000e-30
 2.643081e-03	1.000000e-30
 2.768287e-03	1.000000e-30
 2.899423e-03	1.000000e-30
 3.036771e-03	1.000000e-30
 3.180626e-03	1.000000e-30
 3.331295e-03	1.000000e-30
 3.489101e-03	1.000000e-30
 3.654383e-03	1.000000e-30
 3.827494e-03	1.000000e-30
 4.008806e-03	1.000000e-30
 4.198707e-03	1.000000e-30
 4.397604e-03	1.000000e-30
 4.605922e-03	1.000000e-30
 4.824109e-03	1.000000e-30
 5.052631e-03	1.000000e-30
 5.291979e-03	1.000000e-30
 5.542665e-03	1.000000e-30
 5.805226e-03	1.000000e-30
 6.080224e-03	1.000000e-30
 6.368250e-03	1.000000e-30
 6.669920e-03	1.000000e-30
 6.985880e-03	1.000000e-30
 7.316807e-03	1.000000e-30
 7.663411e-03	1.000000e-30
 8.026434e-03	1.000000e-30
 8.406653e-03	1.000000e-30
 8.804884e-03	1.000000e-30
 9.221979e-03	1.000000e-30
 9.658832e-03	1.000000e-30
 1.011638e-02	1.000000e-30
 1.059560e-02	1.000000e-30
 1.109752e-02	1.000000e-30
 1.162322e-02	1.000000e-30
 1.217383e-02	1.000000e-30
 1.275051e-02	1.000000e-30
 1.335452e-02	1.000000e-30
 1.398713e-02	1.000000e-30
 1.464971e-02	1.000000e-30
 1.534368e-02	1.000000e-30
 1.607053e-02	1.000000e-30
 1.683180e-02	1.000000e-30
 1.762914e-02	1.000000e-30
 1.846425e-02	1.000000e-30
 1.933892e-02	1.000000e-30
 2.025502e-02	1.000000e-30
 2.121452e-02	1.000000e-30
 2.221947e-02	1.000000e-30
 2.327202e-02	1.000000e-30
 2.437444e-02	1.000000e-30
 2.552908e-02	1.000000e-30
 2.673842e-02	1.000000e-30
 2.800504e-02	1.000000e-30
 2.933166e-02	1.000000e-30
 3.072113e-02	1.000000e-30
 3.217642e-02	1.000000e-30
 3.370064e-02	1.000000e-30
 3.529707e-02	1.000000e-30
 3.696913e-02	1.000000e-30
 3.872039e-02	1.000000e-30
 4.055461e-02	1.000000e-30
 4.247572e-02	1.000000e-30
 4.448783e-02	1.000000e-30
 4.659526e-02	1.000000e-30
 4.880252e-02	1.000000e-30
 5.111433e-02	1.000000e-30
 5.353567e-02	1.000000e-30
 5.607170e-02	1.000000e-30
 5.872787e-02	1.000000e-30
 6.150986e-02	1.000000e-30
 6.442364e-02	1.000000e-30
 6.747544e-02	1.000000e-30
 7.067181e-02	1.000000e-30
 7.401960e-02	1.000000e-30
 7.752597e-02	1.000000e-30
 8.119845e-02	1.000000e-30
 8.504489e-02	1.000000e-30
 8.907355e-02	1.000000e-30
 9.329304e-02	1.000000e-30
 9.771242e-02	1.000000e-30
 1.023411e-01	1.000000e-30
 1.071891e-01	1.000000e-30
 1.122668e-01	1.000000e-30
 1.175850e-01	1.000000e-30
 1.231551e-01	1.000000e-30
 1.289890e-01	1.000000e-30
 1.350994e-01	1.000000e-30
 1.414991e-01	1.000000e-30
 1.482021e-01	1.000000e-30
 1.552225e-01	1.000000e-30
 1.625756e-01	1.000000e-30
 1.702769e-01	1.000000e-30
 1.783431e-01	1.000000e-30
 1.867914e-01	1.000000e-30
 1.956398e-01	1.000000e-30
 2.049075e-01	1.000000e-30
 2.146141e-01	1.000000e-30
 2.247806e-01	1.000000e-30
 2.354286e-01	1.000000e-30
 2.465811e-01	1.000000e-30
 2.582619e-01	1.000000e-30
 2.704960e-01	1.000000e-30
 2.833096e-01	1.000000e-30
 2.967302e-01	1.000000e-30
 3.107866e-01	1.000000e-30
 3.255089e-01	1.000000e-30
 3.409285e-01	1.000000e-30
 3.570786e-01	1.000000e-30
 3.739937e-01	1.000000e-30
 3.917101e-01	1.000000e-30
 4.102658e-01	1.000000e-30
 4.297005e-01	1.000000e-30
 4.500558e-01	1.000000e-30
 4.713753e-01	1.000000e-30
 4.937048e-01	1.000000e-30
 5.170920e-01	1.000000e-30
 5.415871e-01	1.000000e-30
 5.672426e-01	1.000000e-30
 5.941134e-01	1.000000e-30
 6.222571e-01	1.000000e-30
 6.517340e-01	1.000000e-30
 6.826072e-01	1.000000e-30
 7.149429e-01	1.000000e-30
 7.488104e-01	1.000000e-30
 7.842822e-01	1.000000e-30
 8.214344e-01	1.000000e-30
 8.603464e-01	1.000000e-30
 9.011018e-01	1.000000e-30
 9.437878e-01	1.000000e-30
 9.884959e-01	1.000000e-30
 1.035322e+00	1.000000e-30
 1.084366e+00	1.000000e-30
 1.135733e+00	1.000000e-30
 1.189534e+00	1.000000e-30
 1.245883e+00	1.000000e-30
 1.304902e+00	1.000000e-30
 1.366716e+00	1.000000e-30
 1.431459e+00	1.000000e-30
 1.499268e+00	1.000000e-30
 1.570290e+00	1.000000e-30
 1.644676e+00	1.000000e-30
 1.722586e+00	1.000000e-30
 1.804186e+00	1.000000e-30
 1.889652e+00	1.000000e-30
 1.979167e+00	1.000000e-30
 2.072922e+00	1.000000e-30
 2.171118e+00	1.000000e-30
 2.273966e+00	1.000000e-30
 2.381686e+00	1.000000e-30
 2.494508e+00	1.000000e-30
 2.612675e+00	1.000000e-30
 2.736440e+00	1.000000e-30
 2.866068e+00	1.000000e-30
 3.001836e+00	1.000000e-30
 3.144035e+00	1.000000e-30
 3.292971e+00	1.000000e-30
 3.448962e+00	1.000000e-30
 3.612343e+00	1.000000e-30
 3.783463e+00	1.000000e-30
 3.962689e+00	1.000000e-30
 4.150405e+00	1.000000e-30
 4.347013e+00	1.000000e-30
 4.552935e+00	1.000000e-30
 4.768612e+00	1.000000e-30
 4.994505e+00	1.000000e-30
 5.231099e+00	1.000000e-30
 5.478901e+00	1.000000e-30
 5.738442e+00	1.000000e-30
 6.010277e+00	1.000000e-30
 6.294989e+00	1.000000e-30
 6.593188e+00	1.000000e-30
 6.905514e+00	1.000000e-30
 7.232634e+00	1.000000e-30
 7.575250e+00	1.000000e-30
 7.934097e+00	1.000000e-30
 8.309942e+00	1.000000e-30
 8.703591e+00	1.000000e-30
 9.115888e+00	1.000000e-30
 9.547716e+00	1.000000e-30
 1.000000e+01	1.000000e-30
-----------------------------
